Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
22,SEFL_1C_EPM_22_2023-09-28 16-31-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,2,"(3600, 5400)",0.254303165,0.294836202,0.121043865,0.21710161,0.12770683,2738.916909,262.3063355
23,SEFL_1C_EPM_23_2023-09-28 16-38-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,2,"(3600, 5400)",0.762354248,0.14103276,0,0,0.101054969,2548.789473,244.0978127
24,SEFL_1C_EPM_24_2023-09-28 16-44-54.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,2,"(3600, 5400)",0.142143254,0.417545808,0.036091061,0.01721266,0.392559689,2301.232416,220.3892495
25,SEFL_1C_EPM_25_2023-09-28 16-52-06.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,2,"(3600, 5400)",0.092726263,0.587451416,0,0.178789561,0.145474736,2761.052104,264.4262252
26,SEFL_1C_EPM_26_2023-09-28 16-59-05.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,2,"(3600, 5400)",0.321488062,0.510827318,0,0.008883953,0.153803443,2637.792896,252.621679
27,SEFL_1C_EPM_27_2023-09-28 17-05-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,2,"(3600, 5400)",0.200999445,0.549694614,0.037756802,0.007773459,0.22098834,2579.327733,247.0224647
28,SEFL_1C_EPM_28_2023-09-28 17-12-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,2,"(3600, 5400)",0.072737368,0.509161577,0.202665186,0.068850639,0.157690172,2271.351369,217.5275387
29,SEFL_1C_EPM_29_2023-09-28 17-19-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",02_ctr,TRUE,2,"(3600, 5400)",0.196002221,0.459189339,0.15435869,0.031649084,0.170460855,2791.690327,267.3604507
30,SEFL_1C_EPM_30_2023-09-28 17-26-46.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",non_roi,FALSE,2,"(3600, 5400)",0.114936147,0.848972793,0,0.007773459,0.037201555,1941.489182,185.9366054
1,SEFL_1C_EPM_01_2023-09-28 15-14-20.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.275402554,0.102165464,0.100499722,0.211549139,0.309827873,1843.951088,176.5953728
2,SEFL_1C_EPM_02_2023-09-28 15-21-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.504164353,0.282620766,0.084952804,0,0.138256524,1955.551611,187.2833656
3,SEFL_1C_EPM_03_2023-09-28 15-28-52.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,3,"(5400, 7200)",0.457523598,0.431982232,0,0,0.124375347,1953.826714,187.1181721
4,SEFL_1C_EPM_04_2023-09-28 15-35-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.27817879,0.319267074,0.023320378,0.075513604,0.312048862,1839.351454,176.1548654
5,SEFL_1C_EPM_05_2023-09-28 15-42-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.340366463,0.342587451,0,0.048861743,0.277623542,2097.421045,200.870215
6,SEFL_1C_EPM_06_2023-09-28 15-49-21.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,3,"(5400, 7200)",0.359800111,0.218767351,0.112159911,0.026096613,0.294836202,2171.513031,207.9660116
7,SEFL_1C_EPM_07_2023-09-28 15-56-03.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.23042754,0.42476402,0,0.148806219,0.174347585,1937.573046,185.5615567
8,SEFL_1C_EPM_08_2023-09-28 16-03-26.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.508051083,0.392004442,0,0,0.104941699,1975.677446,189.2108187
9,SEFL_1C_EPM_09_2023-09-28 16-10-24.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,3,"(5400, 7200)",0.437534703,0.16768462,0.073292615,0.021654636,0.327040533,2144.292894,205.3591364
10,SEFL_1C_EPM_10_2023-09-28 16-17-22.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",2,FALSE,3,"(5400, 7200)",0.166018878,0.292615214,0.01332593,0.337034981,0.201554692,1623.264819,155.4602276
21,SEFL_1C_EPM_21_2023-09-28 16-24-44.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",2,FALSE,3,"(5400, 7200)",0.695724597,0.192115491,0,0.022209883,0.097723487,2622.628368,251.1693707
22,SEFL_1C_EPM_22_2023-09-28 16-31-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,3,"(5400, 7200)",0.515269295,0.28373126,0.018323154,0.049416991,0.137701277,2958.094964,283.2970388
23,SEFL_1C_EPM_23_2023-09-28 16-38-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,3,"(5400, 7200)",0.757357024,0.069405886,0,0.059966685,0.119378123,2729.763316,261.4296949
24,SEFL_1C_EPM_24_2023-09-28 16-44-54.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,3,"(5400, 7200)",0.192670738,0.307606885,0.167129373,0.230982787,0.103831205,2455.678309,235.1805475
25,SEFL_1C_EPM_25_2023-09-28 16-52-06.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0,0.882842865,0,0.063853415,0.024430872,2473.94341,236.929798
26,SEFL_1C_EPM_26_2023-09-28 16-59-05.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.213214881,0.320932815,0.126596335,0.092726263,0.273736813,1993.337858,190.9021581
27,SEFL_1C_EPM_27_2023-09-28 17-05-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.270960577,0.31038312,0.009994448,0.186007773,0.223209328,2176.209053,208.4157501
28,SEFL_1C_EPM_28_2023-09-28 17-12-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,3,"(5400, 7200)",0.269850083,0.453081621,0.029428096,0.07051638,0.200444198,2169.183744,207.7429355
29,SEFL_1C_EPM_29_2023-09-28 17-19-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",02_ctr,FALSE,3,"(5400, 7200)",0.215435869,0.365352582,0.10660744,0.215435869,0.106052193,2618.724511,250.7954979
30,SEFL_1C_EPM_30_2023-09-28 17-26-46.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",non_roi,FALSE,3,"(5400, 7200)",0.093836757,0.717379234,0,0.004441977,0.15435869,1649.000011,157.9248894
