Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),DstFrmCnt_in,Distance_px,Distance_in
18,3,SEFL_10K6B_OF_18_2023-10-01 15-02-42.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.64747512,874.7719952,104.0091859
18,3,SEFL_10K6B_OF_18_2023-10-01 15-02-42.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.879401984,1043.585113,124.0808332
18,3,SEFL_10K6B_OF_18_2023-10-01 15-02-42.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",6.71584097,631.7711424,75.11671906
18,6,SEFL_10K6b_OF6_18_2023-10-06 12-32-46.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.075240852,1708.298284,202.4782436
18,6,SEFL_10K6b_OF6_18_2023-10-06 12-32-46.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.671760708,1033.942344,122.5493415
18,6,SEFL_10K6b_OF6_18_2023-10-06 12-32-46.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.822167872,819.9137079,97.18132306
18,6,SEFL_10K6b_OF6_18_2023-10-06 12-32-46.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.776888748,1281.604876,151.9038605
18,6,SEFL_10K6b_OF6_18_2023-10-06 12-32-46.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.696192532,1456.578405,172.6428223
19,1,SEFL_10K6b_OF1_19_2023-09-27 17-03-20.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.096615918,2953.883053,360.1695353
19,1,SEFL_10K6b_OF1_19_2023-09-27 17-03-20.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.720996625,2022.351573,246.58709
19,1,SEFL_10K6b_OF1_19_2023-09-27 17-03-20.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.478090965,1506.33501,183.6687407
19,1,SEFL_10K6b_OF1_19_2023-09-27 17-03-20.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.82821435,1599.416632,195.018264
19,1,SEFL_10K6b_OF1_19_2023-09-27 17-03-20.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",6.997759764,1216.65783,148.3481496
19,4,SEFL_10K6b_OF4_19_2023-10-02 14-43-59.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.612483715,2939.893846,348.9989696
19,4,SEFL_10K6b_OF4_19_2023-10-02 14-43-59.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.356297841,2270.862959,269.5773638
19,4,SEFL_10K6b_OF4_19_2023-10-02 14-43-59.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",6.930014296,1447.130884,171.7909604
19,4,SEFL_10K6b_OF4_19_2023-10-02 14-43-59.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.776966078,1209.566233,143.5893236
19,4,SEFL_10K6b_OF4_19_2023-10-02 14-43-59.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.698443416,1390.087123,165.0192146
20,1,SEFL_10K6b_OF1_20_2023-09-27 17-12-02.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.279898041,1470.78423,179.3340031
20,1,SEFL_10K6b_OF1_20_2023-09-27 17-12-02.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",8.218073982,765.413029,93.32747777
20,1,SEFL_10K6b_OF1_20_2023-09-27 17-12-02.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.504855528,1232.415493,150.2694953
20,1,SEFL_10K6b_OF1_20_2023-09-27 17-12-02.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.851601607,1084.445502,132.2273853
20,1,SEFL_10K6b_OF1_20_2023-09-27 17-12-02.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.58757253,1039.281868,126.7205441
20,4,SEFL_10K6b_OF4_20_2023-10-02 15-02-01.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.600561025,1478.546282,175.5203269
20,4,SEFL_10K6b_OF4_20_2023-10-02 15-02-01.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",8.445600618,929.5350101,110.3464199
20,4,SEFL_10K6b_OF4_20_2023-10-02 15-02-01.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.835011951,617.7859762,73.33824974
20,4,SEFL_10K6b_OF4_20_2023-10-02 15-02-01.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.888925715,1054.181176,125.1433431
20,4,SEFL_10K6b_OF4_20_2023-10-02 15-02-01.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.916663718,1001.550841,118.8955213
21,1,SEFL_10K6b_OF1_21_2023-09-27 17-23-49.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.200508245,2202.164388,268.5118233
21,1,SEFL_10K6b_OF1_21_2023-09-27 17-23-49.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.635488503,1957.441389,238.6725347
21,1,SEFL_10K6b_OF1_21_2023-09-27 17-23-49.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.185642372,1472.445712,179.5365891
21,1,SEFL_10K6b_OF1_21_2023-09-27 17-23-49.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.698325443,1367.591059,166.7515699
21,1,SEFL_10K6b_OF1_21_2023-09-27 17-23-49.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",6.593345201,1347.550274,164.3079794
21,4,SEFL_10K6b_OF4_21_2023-10-02 15-10-08.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.436153323,2330.281213,276.630989
21,4,SEFL_10K6b_OF4_21_2023-10-02 15-10-08.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.17301981,1486.514211,176.4662111
21,4,SEFL_10K6b_OF4_21_2023-10-02 15-10-08.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.554311887,1049.635865,124.6037628
21,4,SEFL_10K6b_OF4_21_2023-10-02 15-10-08.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.048680363,1504.593913,178.6124781
21,4,SEFL_10K6b_OF4_21_2023-10-02 15-10-08.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",5.889653411,1464.838465,173.8930525
22,1,SEFL_10K6b_OF1_22_2023-09-27 17-31-02.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.485742513,1398.278,170.4932553
22,1,SEFL_10K6b_OF1_22_2023-09-27 17-31-02.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",8.394827835,820.3356185,100.024237
22,1,SEFL_10K6b_OF1_22_2023-09-27 17-31-02.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.530576663,860.946324,104.9759357
22,1,SEFL_10K6b_OF1_22_2023-09-27 17-31-02.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",8.616576246,797.42926,97.23124472
22,1,SEFL_10K6b_OF1_22_2023-09-27 17-31-02.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",8.218369878,797.2530805,97.209763
22,4,SEFL_10K6b_OF4_22_2023-10-02 15-17-35.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.859947603,3170.967353,376.4300334
22,4,SEFL_10K6b_OF4_22_2023-10-02 15-17-35.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.855240424,2196.652755,260.7677651
22,4,SEFL_10K6b_OF4_22_2023-10-02 15-17-35.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.712205909,1133.473338,134.5562281
22,4,SEFL_10K6b_OF4_22_2023-10-02 15-17-35.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.446002909,954.6495189,113.3277988
22,4,SEFL_10K6b_OF4_22_2023-10-02 15-17-35.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",6.943089351,962.8003441,114.2953949
23,1,SEFL_10K6b_OF1_23_2023-09-27 17-40-10.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.388062807,1496.790821,182.5050095
23,1,SEFL_10K6b_OF1_23_2023-09-27 17-40-10.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",8.789439854,915.9784052,111.6860453
23,1,SEFL_10K6b_OF1_23_2023-09-27 17-40-10.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.704912097,1009.520447,123.091708
23,1,SEFL_10K6b_OF1_23_2023-09-27 17-40-10.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",8.596495465,1080.261515,131.7172281
23,1,SEFL_10K6b_OF1_23_2023-09-27 17-40-10.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",8.662157849,627.5137337,76.5132965
23,4,SEFL_10K6b_OF4_23_2023-10-02 15-24-20.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.184979554,2324.600473,275.9566202
23,4,SEFL_10K6b_OF4_23_2023-10-02 15-24-20.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.727285744,1503.778987,178.5157371
23,4,SEFL_10K6b_OF4_23_2023-10-02 15-24-20.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.406084296,1381.940798,164.0521528
23,4,SEFL_10K6b_OF4_23_2023-10-02 15-24-20.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.403820941,951.7533935,112.9839957
23,4,SEFL_10K6b_OF4_23_2023-10-02 15-24-20.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.874274701,987.1576938,117.1868904
24,1,SEFL_10K6b_OF1_24_2023-09-27 17-48-03.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.435563864,2142.673192,261.2580098
24,1,SEFL_10K6b_OF1_24_2023-09-27 17-48-03.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.756068184,1160.296975,141.4760215
24,1,SEFL_10K6b_OF1_24_2023-09-27 17-48-03.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.848573853,1350.752848,164.698472
24,1,SEFL_10K6b_OF1_24_2023-09-27 17-48-03.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.254911418,1255.940846,153.137962
24,1,SEFL_10K6b_OF1_24_2023-09-27 17-48-03.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.043691058,1098.543004,133.946306
24,4,SEFL_10K6b_OF4_24_2023-10-02 15-40-51.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.06806906,1844.002964,218.9042081
24,4,SEFL_10K6b_OF4_24_2023-10-02 15-40-51.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.629410431,1197.591229,142.1677539
24,4,SEFL_10K6b_OF4_24_2023-10-02 15-40-51.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.638759405,1117.132481,132.6163819
24,4,SEFL_10K6b_OF4_24_2023-10-02 15-40-51.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.550500695,1285.750285,152.6332405
24,4,SEFL_10K6b_OF4_24_2023-10-02 15-40-51.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.544731888,1262.6416,149.8899757
25,1,SEFL_10K6b_OF1_25_2023-09-27 17-54-21.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.62807836,1938.385032,236.3489765
25,1,SEFL_10K6b_OF1_25_2023-09-27 17-54-21.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",8.330901583,1889.289502,230.3627158
25,1,SEFL_10K6b_OF1_25_2023-09-27 17-54-21.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",8.487540361,919.3230733,112.0938636
25,1,SEFL_10K6b_OF1_25_2023-09-27 17-54-21.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",8.101380764,1318.173517,160.7260459
25,1,SEFL_10K6b_OF1_25_2023-09-27 17-54-21.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",8.532518811,971.1971174,118.418911
25,4,SEFL_10K6b_OF4_25_2023-10-02 15-48-08.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",8.990176073,1005.95348,119.4181648
25,4,SEFL_10K6b_OF4_25_2023-10-02 15-48-08.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",9.108441804,448.8453451,53.28306773
25,4,SEFL_10K6b_OF4_25_2023-10-02 15-48-08.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",9.082810604,350.5515114,41.61446728
25,4,SEFL_10K6b_OF4_25_2023-10-02 15-48-08.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",8.965678958,1014.199663,120.3970809
25,4,SEFL_10K6b_OF4_25_2023-10-02 15-48-08.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",8.621781786,754.3913317,89.55486531
26,3,SEFL_10K6B_OF_26_2023-10-01 15-10-32.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.994421037,3191.651456,379.4829641
26,3,SEFL_10K6B_OF_26_2023-10-01 15-10-32.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.819170388,1569.813484,186.648662
26,3,SEFL_10K6B_OF_26_2023-10-01 15-10-32.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.271853058,1023.058192,121.6402105
26,3,SEFL_10K6B_OF_26_2023-10-01 15-10-32.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.704695547,972.2221709,115.5958776
26,3,SEFL_10K6B_OF_26_2023-10-01 15-10-32.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",6.117210354,991.8930088,117.9347132
26,6,SEFL_10K6b_OF6_26_2023-10-06 12-45-11.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.885846934,1983.132831,235.0533605
26,6,SEFL_10K6b_OF6_26_2023-10-06 12-45-11.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.802260531,1044.624964,123.8155126
26,6,SEFL_10K6b_OF6_26_2023-10-06 12-45-11.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",6.263561751,958.4491076,113.6014089
26,6,SEFL_10K6b_OF6_26_2023-10-06 12-45-11.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.384102368,1195.746872,141.7274306
26,6,SEFL_10K6b_OF6_26_2023-10-06 12-45-11.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",5.70384842,674.104904,79.89914771
12,6,SEFL_10K6b_OF6_12_2023-10-08 13-54-47.mkv,98,TRUE,0.2,25,900,0,"(0, 1800)",7.571965783,1705.229855,201.9935862
12,6,SEFL_10K6b_OF6_12_2023-10-08 13-54-47.mkv,98,TRUE,0.2,25,900,1,"(1800, 3600)",7.686681831,1069.425514,126.6791653
12,6,SEFL_10K6b_OF6_12_2023-10-08 13-54-47.mkv,98,TRUE,0.2,25,900,2,"(3600, 5400)",7.104866605,2027.402129,240.1566132
12,6,SEFL_10K6b_OF6_12_2023-10-08 13-54-47.mkv,98,TRUE,0.2,25,900,3,"(5400, 7200)",7.856804131,1175.530301,139.2478443
12,6,SEFL_10K6b_OF6_12_2023-10-08 13-54-47.mkv,98,TRUE,0.2,25,900,4,"(7200, 9000)",7.132986686,847.5253549,100.3939061
