Region,Cell,HM4D,SpikeT_ms_chunked,SpikeT_sec_chunked,RecordChunk,SpikeT_sec
BLA,231107_cell4,pos,70090.79688,70.09079688,0,70.09079688
BLA,231107_cell4,pos,70712.04688,70.71204688,0,70.71204688
BLA,231107_cell4,pos,71329.54688,71.32954688,0,71.32954688
BLA,231107_cell4,pos,71801.89844,71.80189844,0,71.80189844
BLA,231107_cell4,pos,72867,72.867,0,72.867
BLA,231107_cell4,pos,73191.20313,73.19120313,0,73.19120313
BLA,231107_cell4,pos,73811.60156,73.81160156,0,73.81160156
BLA,231107_cell4,pos,73969,73.969,0,73.969
BLA,231107_cell4,pos,74430.54688,74.43054688,0,74.43054688
BLA,231107_cell4,pos,75046.20313,75.04620313,0,75.04620313
BLA,231107_cell4,pos,101699.6016,101.6996016,0,101.6996016
BLA,231107_cell4,pos,102927.6016,102.9276016,0,102.9276016
BLA,231107_cell4,pos,103554.5,103.5545,0,103.5545
BLA,231107_cell4,pos,104791.75,104.79175,0,104.79175
BLA,231107_cell4,pos,104971.6484,104.9716484,0,104.9716484
BLA,231107_cell4,pos,107271.5469,107.2715469,0,107.2715469
BLA,231107_cell4,pos,107912.6484,107.9126484,0,107.9126484
BLA,231107_cell4,pos,109130.7031,109.1307031,0,109.1307031
BLA,231107_cell4,pos,109311.1484,109.3111484,0,109.3111484
BLA,231107_cell4,pos,109746.1016,109.7461016,0,109.7461016
BLA,231107_cell4,pos,110039.3516,110.0393516,0,110.0393516
BLA,231107_cell4,pos,110987.7969,110.9877969,0,110.9877969
BLA,231107_cell4,pos,113653.0469,113.6530469,0,113.6530469
BLA,231107_cell4,pos,114086.1484,114.0861484,0,114.0861484
BLA,231107_cell4,pos,115509.1016,115.5091016,0,115.5091016
BLA,231107_cell4,pos,116565.3984,116.5653984,0,116.5653984
BLA,231107_cell4,pos,119042.2031,119.0422031,0,119.0422031
BLA,231107_cell4,pos,119233.1016,119.2331016,0,119.2331016
BLA,231107_cell4,pos,119662.5469,119.6625469,0,119.6625469
BLA,231107_cell4,pos,120285.5,120.2855,0,120.2855
BLA,231107_cell4,pos,120901.5469,120.9015469,0,120.9015469
BLA,231107_cell4,pos,122140.6016,122.1406016,0,122.1406016
BLA,231107_cell4,pos,123382.3516,123.3823516,0,123.3823516
BLA,231107_cell4,pos,124801.5469,124.8015469,0,124.8015469
BLA,231107_cell4,pos,125860.1016,125.8601016,0,125.8601016
BLA,231107_cell4,pos,127098.6016,127.0986016,0,127.0986016
BLA,231107_cell4,pos,128962.1484,128.9621484,0,128.9621484
BLA,231107_cell4,pos,132054.5,132.0545,0,132.0545
BLA,231107_cell4,pos,139366.7031,139.3667031,0,139.3667031
BLA,231107_cell4,pos,140731.75,140.73175,0,140.73175
BLA,231107_cell4,pos,141975.5,141.9755,0,141.9755
BLA,231107_cell4,pos,143829.4063,143.8294063,0,143.8294063
BLA,231107_cell4,pos,144447.3438,144.4473438,0,144.4473438
BLA,231107_cell4,pos,145066,145.066,0,145.066
BLA,231107_cell4,pos,145686.1563,145.6861563,0,145.6861563
BLA,231107_cell4,pos,146924.0938,146.9240938,0,146.9240938
BLA,231107_cell4,pos,147419.0938,147.4190938,0,147.4190938
BLA,231107_cell4,pos,147544.4531,147.5444531,0,147.5444531
BLA,231107_cell4,pos,149277.4531,149.2774531,0,149.2774531
BLA,231107_cell4,pos,150021.6563,150.0216563,0,150.0216563
BLA,231107_cell4,pos,150640.9531,150.6409531,0,150.6409531
BLA,231107_cell4,pos,151884.5469,151.8845469,0,151.8845469
BLA,231107_cell4,pos,152987.4063,152.9874063,0,152.9874063
BLA,231107_cell4,pos,153742.25,153.74225,0,153.74225
BLA,231107_cell4,pos,154340.5,154.3405,0,154.3405
BLA,231107_cell4,pos,156225.4531,156.2254531,0,156.2254531
BLA,231107_cell4,pos,159325.25,159.32525,0,159.32525
BLA,231107_cell4,pos,160556.5469,160.5565469,0,160.5565469
BLA,231107_cell4,pos,161672.1563,161.6721563,0,161.6721563
BLA,231107_cell4,pos,161799.5,161.7995,0,161.7995
BLA,231107_cell4,pos,162417.3438,162.4173438,0,162.4173438
BLA,231107_cell4,pos,163041.9063,163.0419063,0,163.0419063
BLA,231107_cell4,pos,164252.6563,164.2526563,0,164.2526563
BLA,231107_cell4,pos,164460.9063,164.4609063,0,164.4609063
BLA,231107_cell4,pos,164534.3438,164.5343438,0,164.5343438
BLA,231107_cell4,pos,165518.6563,165.5186563,0,165.5186563
BLA,231107_cell4,pos,168617.4531,168.6174531,0,168.6174531
BLA,231107_cell4,pos,169851.5469,169.8515469,0,169.8515469
BLA,231107_cell4,pos,170654.75,170.65475,0,170.65475
BLA,231107_cell4,pos,171713.2969,171.7132969,0,171.7132969
BLA,231107_cell4,pos,172338.25,172.33825,0,172.33825
BLA,231107_cell4,pos,174191.75,174.19175,0,174.19175
BLA,231107_cell4,pos,175430.3438,175.4303438,0,175.4303438
BLA,231107_cell4,pos,177292.2969,177.2922969,0,177.2922969
BLA,231107_cell4,pos,179957.7969,179.9577969,0,179.9577969
BLA,231107_cell4,pos,180386.7969,180.3867969,0,180.3867969
BLA,231107_cell4,pos,181626,181.626,0,181.626
BLA,231107_cell4,pos,182232.6563,182.2326563,0,182.2326563
BLA,231107_cell4,pos,182865.5938,182.8655938,0,182.8655938
BLA,231107_cell4,pos,183485.0469,183.4850469,0,183.4850469
BLA,231107_cell4,pos,184103.75,184.10375,0,184.10375
BLA,231107_cell4,pos,184725.5469,184.7255469,0,184.7255469
BLA,231107_cell4,pos,185347.3438,185.3473438,0,185.3473438
BLA,231107_cell4,pos,186584.2031,186.5842031,0,186.5842031
BLA,231107_cell4,pos,187204.2969,187.2042969,0,187.2042969
BLA,231107_cell4,pos,187824.9063,187.8249063,0,187.8249063
BLA,231107_cell4,pos,188411.1563,188.4111563,0,188.4111563
BLA,231107_cell4,pos,189059.5938,189.0595938,0,189.0595938
BLA,231107_cell4,pos,189243.9063,189.2439063,0,189.2439063
BLA,231107_cell4,pos,192163.0469,192.1630469,0,192.1630469
BLA,231107_cell4,pos,193219.4063,193.2194063,0,193.2194063
BLA,231107_cell4,pos,193403.5938,193.4035938,0,193.4035938
BLA,231107_cell4,pos,195259.9531,195.2599531,0,195.2599531
BLA,231107_cell4,pos,197600.9063,197.6009063,0,197.6009063
BLA,231107_cell4,pos,197706.9063,197.7069063,0,197.7069063
BLA,231107_cell4,pos,198356.9063,198.3569063,0,198.3569063
BLA,231107_cell4,pos,198979.3438,198.9793438,0,198.9793438
BLA,231107_cell4,pos,199126.5469,199.1265469,0,199.1265469
BLA,231107_cell4,pos,199779.0938,199.7790938,0,199.7790938
BLA,231107_cell4,pos,200217.3438,200.2173438,0,200.2173438
BLA,231107_cell4,pos,202565.7031,202.5657031,0,202.5657031
BLA,231107_cell4,pos,203319.1563,203.3191563,0,203.3191563
BLA,231107_cell4,pos,203781.5938,203.7815938,0,203.7815938
BLA,231107_cell4,pos,204553.5469,204.5535469,0,204.5535469
BLA,231107_cell4,pos,204727.7031,204.7277031,0,204.7277031
BLA,231107_cell4,pos,205149.5,205.1495,0,205.1495
BLA,231107_cell4,pos,205792.9063,205.7929063,0,205.7929063
BLA,231107_cell4,pos,207037.5938,207.0375938,0,207.0375938
BLA,231107_cell4,pos,207623.4063,207.6234063,0,207.6234063
BLA,231107_cell4,pos,208273.7969,208.2737969,0,208.2737969
BLA,231107_cell4,pos,208892.4063,208.8924063,0,208.8924063
BLA,231107_cell4,pos,209509.2969,209.5092969,0,209.5092969
BLA,231107_cell4,pos,210128.2031,210.1282031,0,210.1282031
BLA,231107_cell4,pos,211290.5,211.2905,0,211.2905
BLA,231107_cell4,pos,211372.75,211.37275,0,211.37275
BLA,231107_cell4,pos,213846.5469,213.8465469,0,213.8465469
BLA,231107_cell4,pos,215237.7969,215.2377969,0,215.2377969
BLA,231107_cell4,pos,216950.5469,216.9505469,0,216.9505469
BLA,231107_cell4,pos,218899.8438,218.8998438,0,218.8998438
BLA,231107_cell4,pos,219419.6563,219.4196563,0,219.4196563
BLA,231107_cell4,pos,220666.9063,220.6669063,0,220.6669063
BLA,231107_cell4,pos,221903.7969,221.9037969,0,221.9037969
BLA,231107_cell4,pos,223146.25,223.14625,0,223.14625
BLA,231107_cell4,pos,225001.2969,225.0012969,0,225.0012969
BLA,231107_cell4,pos,226244.5469,226.2445469,0,226.2445469
BLA,231107_cell4,pos,228106.8438,228.1068438,0,228.1068438
BLA,231107_cell4,pos,228721.3438,228.7213438,0,228.7213438
BLA,231107_cell4,pos,228904.75,228.90475,0,228.90475
BLA,231107_cell4,pos,229341.1563,229.3411563,0,229.3411563
BLA,231107_cell4,pos,232935.4531,232.9354531,0,232.9354531
BLA,231107_cell4,pos,233057.25,233.05725,0,233.05725
BLA,231107_cell4,pos,234917.7969,234.9177969,0,234.9177969
BLA,231107_cell4,pos,235386.4063,235.3864063,0,235.3864063
BLA,231107_cell4,pos,236777.9531,236.7779531,0,236.7779531
BLA,231107_cell4,pos,238013.4063,238.0134063,0,238.0134063
BLA,231107_cell4,pos,238636.4531,238.6364531,0,238.6364531
BLA,231107_cell4,pos,239442.2031,239.4422031,0,239.4422031
BLA,231107_cell4,pos,240975.4531,240.9754531,0,240.9754531
BLA,231107_cell4,pos,241739.2969,241.7392969,0,241.7392969
BLA,231107_cell4,pos,242356.8438,242.3568438,0,242.3568438
BLA,231107_cell4,pos,242972.8438,242.9728438,0,242.9728438
BLA,231107_cell4,pos,244832.5938,244.8325938,0,244.8325938
BLA,231107_cell4,pos,246070.4531,246.0704531,0,246.0704531
BLA,231107_cell4,pos,247919.0469,247.9190469,0,247.9190469
BLA,231107_cell4,pos,248546.5,248.5465,0,248.5465
BLA,231107_cell4,pos,248726.0469,248.7260469,0,248.7260469
BLA,231107_cell4,pos,249169.5938,249.1695938,0,249.1695938
BLA,231107_cell4,pos,249788,249.788,0,249.788
BLA,231107_cell4,pos,252889.7969,252.8897969,0,252.8897969
BLA,231107_cell4,pos,253504.0469,253.5040469,0,253.5040469
BLA,231107_cell4,pos,255988.25,255.98825,0,255.98825
BLA,231107_cell4,pos,256609.1563,256.6091563,0,256.6091563
BLA,231107_cell4,pos,258030.75,258.03075,0,258.03075
BLA,231107_cell4,pos,259264.5469,259.2645469,0,259.2645469
BLA,231107_cell4,pos,259573.75,259.57375,0,259.57375
BLA,231107_cell4,pos,259704.6563,259.7046563,0,259.7046563
BLA,231107_cell4,pos,262805.5938,262.8055938,0,262.8055938
BLA,231107_cell4,pos,263422.5625,263.4225625,0,263.4225625
BLA,231107_cell4,pos,264660.9375,264.6609375,0,264.6609375
BLA,231107_cell4,pos,265900.8125,265.9008125,0,265.9008125
BLA,231107_cell4,pos,267143.3438,267.1433438,0,267.1433438
BLA,231107_cell4,pos,267764.4063,267.7644063,0,267.7644063
BLA,231107_cell4,pos,268383.4375,268.3834375,0,268.3834375
BLA,231107_cell4,pos,271335.9375,271.3359375,0,271.3359375
BLA,231107_cell4,pos,273956.8438,273.9568438,0,273.9568438
BLA,231107_cell4,pos,274575.5625,274.5755625,0,274.5755625
BLA,231107_cell4,pos,276435.1563,276.4351563,0,276.4351563
BLA,231107_cell4,pos,277526.1563,277.5261563,0,277.5261563
BLA,231107_cell4,pos,277677.0938,277.6770938,0,277.6770938
BLA,231107_cell4,pos,278290.1875,278.2901875,0,278.2901875
BLA,231107_cell4,pos,282631,282.631,0,282.631
BLA,231107_cell4,pos,283540.0625,283.5400625,0,283.5400625
BLA,231107_cell4,pos,284328.5625,284.3285625,0,284.3285625
BLA,231107_cell4,pos,284488.6563,284.4886563,0,284.4886563
BLA,231107_cell4,pos,288825.6563,288.8256563,0,288.8256563
BLA,231107_cell4,pos,289443.8125,289.4438125,0,289.4438125
BLA,231107_cell4,pos,290685.1875,290.6851875,0,290.6851875
BLA,231107_cell4,pos,290963.8125,290.9638125,0,290.9638125
BLA,231107_cell4,pos,297503.5938,297.5035938,0,297.5035938
BLA,231107_cell4,pos,298126.3438,298.1263438,0,298.1263438
BLA,231107_cell4,pos,301716,301.716,0,301.716
BLA,231107_cell4,pos,303267.6875,303.2676875,0,303.2676875
BLA,231107_cell4,pos,306177.1875,306.1771875,0,306.1771875
BLA,231107_cell4,pos,307418.6563,307.4186563,0,307.4186563
BLA,231107_cell4,pos,308040.8125,308.0408125,0,308.0408125
BLA,231107_cell4,pos,309895.3125,309.8953125,0,309.8953125
BLA,231107_cell4,pos,310514.5,310.5145,0,310.5145
BLA,231107_cell4,pos,311135.9375,311.1359375,0,311.1359375
BLA,231107_cell4,pos,312986.5,312.9865,0,312.9865
BLA,231107_cell4,pos,313465.3438,313.4653438,0,313.4653438
BLA,231107_cell4,pos,314231.1563,314.2311563,0,314.2311563
BLA,231107_cell4,pos,315475.6563,315.4756563,0,315.4756563
BLA,231107_cell4,pos,317923.5,317.9235,0,317.9235
BLA,231107_cell4,pos,318413.3438,318.4133438,0,318.4133438
BLA,231107_cell4,pos,319193.0938,319.1930938,0,319.1930938
BLA,231107_cell4,pos,320431.6875,320.4316875,0,320.4316875
BLA,231107_cell4,pos,320917.3438,320.9173438,0,320.9173438
BLA,231107_cell4,pos,322283.6875,322.2836875,0,322.2836875
BLA,231107_cell4,pos,322787.1875,322.7871875,0,322.7871875
BLA,231107_cell4,pos,322901.9375,322.9019375,0,322.9019375
BLA,231107_cell4,pos,324149.3125,324.1493125,0,324.1493125
BLA,231107_cell4,pos,324617.0938,324.6170938,0,324.6170938
BLA,231107_cell4,pos,325385.8438,325.3858438,0,325.3858438
BLA,231107_cell4,pos,327114.3438,327.1143438,0,327.1143438
BLA,231107_cell4,pos,327860.0625,327.8600625,0,327.8600625
BLA,231107_cell4,pos,329106.0938,329.1060938,0,329.1060938
BLA,231107_cell4,pos,330771.0625,330.7710625,0,330.7710625
BLA,231107_cell4,pos,332182,332.182,0,332.182
BLA,231107_cell4,pos,332825.4063,332.8254063,0,332.8254063
BLA,231107_cell4,pos,333294.9375,333.2949375,0,333.2949375
BLA,231107_cell4,pos,335155.6563,335.1556563,0,335.1556563
BLA,231107_cell4,pos,335922.6875,335.9226875,0,335.9226875
BLA,231107_cell4,pos,337150.1563,337.1501563,0,337.1501563
BLA,231107_cell4,pos,338590.3125,338.5903125,0,338.5903125
BLA,231107_cell4,pos,340119.0625,340.1190625,0,340.1190625
BLA,231107_cell4,pos,341373.1875,341.3731875,0,341.3731875
BLA,231107_cell4,pos,341503.1875,341.5031875,0,341.5031875
BLA,231107_cell4,pos,343363,343.363,0,343.363
BLA,231107_cell4,pos,344452.1875,344.4521875,0,344.4521875
BLA,231107_cell4,pos,346438.0938,346.4380938,0,346.4380938
BLA,231107_cell4,pos,347074.5,347.0745,0,347.0745
BLA,231107_cell4,pos,351415.25,351.41525,0,351.41525
BLA,231107_cell4,pos,351861.5938,351.8615938,0,351.8615938
BLA,231107_cell4,pos,352031.75,352.03175,0,352.03175
BLA,231107_cell4,pos,352647.75,352.64775,0,352.64775
BLA,231107_cell4,pos,354045.9063,354.0459063,0,354.0459063
BLA,231107_cell4,pos,356983.9063,356.9839063,0,356.9839063
BLA,231107_cell4,pos,357173.5625,357.1735625,0,357.1735625
BLA,231107_cell4,pos,360706.8125,360.7068125,0,360.7068125
BLA,231107_cell4,pos,361196.5938,361.1965938,0,361.1965938
BLA,231107_cell4,pos,361331.8125,361.3318125,0,361.3318125
BLA,231107_cell4,pos,361948.8125,361.9488125,0,361.9488125
BLA,231107_cell4,pos,362423,362.423,0,362.423
BLA,231107_cell4,pos,363186.5,363.1865,0,363.1865
BLA,231107_cell4,pos,363804.1875,363.8041875,0,363.8041875
BLA,231107_cell4,pos,364277.9375,364.2779375,0,364.2779375
BLA,231107_cell4,pos,365521.5625,365.5215625,0,365.5215625
BLA,231107_cell4,pos,367396.9375,367.3969375,0,367.3969375
BLA,231107_cell4,pos,370539.6563,370.5396563,0,370.5396563
BLA,231107_cell4,pos,370626.75,370.62675,0,370.62675
BLA,231107_cell4,pos,371741.0938,371.7410938,0,371.7410938
BLA,231107_cell4,pos,376818.1875,376.8181875,0,376.8181875
BLA,231107_cell4,pos,377438.1563,377.4381563,0,377.4381563
BLA,231107_cell4,pos,377934.4063,377.9344063,0,377.9344063
BLA,231107_cell4,pos,378675.5625,378.6755625,0,378.6755625
BLA,231107_cell4,pos,380539.0625,380.5390625,0,380.5390625
BLA,231107_cell4,pos,381777.4375,381.7774375,0,381.7774375
BLA,231107_cell4,pos,383635,383.635,0,383.635
BLA,231107_cell4,pos,383934.4063,383.9344063,0,383.9344063
BLA,231107_cell4,pos,384871.9063,384.8719063,0,384.8719063
BLA,231107_cell4,pos,385435.3438,385.4353438,0,385.4353438
BLA,231107_cell4,pos,385918.6875,385.9186875,0,385.9186875
BLA,231107_cell4,pos,386115.8125,386.1158125,0,386.1158125
BLA,231107_cell4,pos,386721,386.721,0,386.721
BLA,231107_cell4,pos,387970.75,387.97075,0,387.97075
BLA,231107_cell4,pos,388458.3438,388.4583438,0,388.4583438
BLA,231107_cell4,pos,389830.8125,389.8308125,0,389.8308125
BLA,231107_cell4,pos,390449.6563,390.4496563,0,390.4496563
BLA,231107_cell4,pos,392306.5,392.3065,0,392.3065
BLA,231107_cell4,pos,392491.1563,392.4911563,0,392.4911563
BLA,231107_cell4,pos,393549.6875,393.5496875,0,393.5496875
BLA,231107_cell4,pos,394166.4063,394.1664063,0,394.1664063
BLA,231107_cell4,pos,394634.5625,394.6345625,0,394.6345625
BLA,231107_cell4,pos,394787,394.787,0,394.787
BLA,231107_cell4,pos,395409.9375,395.4099375,0,395.4099375
BLA,231107_cell4,pos,396645.5,396.6455,0,396.6455
BLA,231107_cell4,pos,398070.8438,398.0708438,0,398.0708438
BLA,231107_cell4,pos,398381.9375,398.3819375,0,398.3819375
BLA,231107_cell4,pos,400987.3438,400.9873438,0,400.9873438
BLA,231107_cell4,pos,401607.8125,401.6078125,0,401.6078125
BLA,231107_cell4,pos,402057.3438,402.0573438,0,402.0573438
BLA,231107_cell4,pos,402847.0938,402.8470938,0,402.8470938
BLA,231107_cell4,pos,403461.8438,403.4618438,0,403.4618438
BLA,231107_cell4,pos,404704.75,404.70475,0,404.70475
BLA,231107_cell4,pos,405195.3438,405.1953438,0,405.1953438
BLA,231107_cell4,pos,409039.4063,409.0394063,0,409.0394063
BLA,231107_cell4,pos,409511.8438,409.5118438,0,409.5118438
BLA,231107_cell4,pos,410283.5625,410.2835625,0,410.2835625
BLA,231107_cell4,pos,410902.3438,410.9023438,0,410.9023438
BLA,231107_cell4,pos,411390.1875,411.3901875,0,411.3901875
BLA,231107_cell4,pos,412118.3438,412.1183438,0,412.1183438
BLA,231107_cell4,pos,413376.4063,413.3764063,0,413.3764063
BLA,231107_cell4,pos,413518.9063,413.5189063,0,413.5189063
BLA,231107_cell4,pos,414616.4375,414.6164375,0,414.6164375
BLA,231107_cell4,pos,415710.4063,415.7104063,0,415.7104063
BLA,231107_cell4,pos,416471.75,416.47175,0,416.47175
BLA,231107_cell4,pos,418334.5625,418.3345625,0,418.3345625
BLA,231107_cell4,pos,419576.9375,419.5769375,0,419.5769375
BLA,231107_cell4,pos,420196.4063,420.1964063,0,420.1964063
BLA,231107_cell4,pos,420682.6563,420.6826563,0,420.6826563
BLA,231107_cell4,pos,420814,420.814,0,420.814
BLA,231107_cell4,pos,421433.5938,421.4335938,0,421.4335938
BLA,231107_cell4,pos,421909.5938,421.9095938,0,421.9095938
BLA,231107_cell4,pos,422668.6563,422.6686563,0,422.6686563
BLA,231107_cell4,pos,423769.8125,423.7698125,0,423.7698125
BLA,231107_cell4,pos,426389.6875,426.3896875,0,426.3896875
BLA,231107_cell4,pos,427007.3438,427.0073438,0,427.0073438
BLA,231107_cell4,pos,430105.9375,430.1059375,0,430.1059375
BLA,231107_cell4,pos,431966.5625,431.9665625,0,431.9665625
BLA,231107_cell4,pos,433211.5,433.2115,0,433.2115
BLA,231107_cell4,pos,436308.6563,436.3086563,0,436.3086563
BLA,231107_cell4,pos,436496.9375,436.4969375,0,436.4969375
BLA,231107_cell4,pos,438037.5938,438.0375938,0,438.0375938
BLA,231107_cell4,pos,438627,438.627,0,438.627
BLA,231107_cell4,pos,439402,439.402,0,439.402
BLA,231107_cell4,pos,440512.75,440.51275,0,440.51275
BLA,231107_cell4,pos,441872.9375,441.8729375,0,441.8729375
BLA,231107_cell4,pos,442975.1563,442.9751563,0,442.9751563
BLA,231107_cell4,pos,445601.8438,445.6018438,0,445.6018438
BLA,231107_cell4,pos,446090.4063,446.0904063,0,446.0904063
BLA,231107_cell4,pos,446839,446.839,0,446.839
BLA,231107_cell4,pos,448075.5,448.0755,0,448.0755
BLA,231107_cell4,pos,449354.1563,449.3541563,0,449.3541563
BLA,231107_cell4,pos,449807.9375,449.8079375,0,449.8079375
BLA,231107_cell4,pos,451175.5,451.1755,0,451.1755
BLA,231107_cell4,pos,456133.5,456.1335,0,456.1335
BLA,231107_cell4,pos,459228.3125,459.2283125,0,459.2283125
BLA,231107_cell4,pos,459852.3125,459.8523125,0,459.8523125
BLA,231107_cell4,pos,460334.25,460.33425,0,460.33425
BLA,231107_cell4,pos,460470.6563,460.4706563,0,460.4706563
BLA,231107_cell4,pos,461090.8438,461.0908438,0,461.0908438
BLA,231107_cell4,pos,461679.8125,461.6798125,0,461.6798125
BLA,231107_cell4,pos,462327.6875,462.3276875,0,462.3276875
BLA,231107_cell4,pos,462948.1563,462.9481563,0,462.9481563
BLA,231107_cell4,pos,464060.0625,464.0600625,0,464.0600625
BLA,231107_cell4,pos,464175.75,464.17575,0,464.17575
BLA,231107_cell4,pos,466049.9375,466.0499375,0,466.0499375
BLA,231107_cell4,pos,470258.6875,470.2586875,0,470.2586875
BLA,231107_cell4,pos,470664.6563,470.6646563,0,470.6646563
BLA,231107_cell4,pos,475957.6563,475.9576563,0,475.9576563
BLA,231107_cell4,pos,476586,476.586,0,476.586
BLA,231107_cell4,pos,477202.5625,477.2025625,0,477.2025625
BLA,231107_cell4,pos,477821.5,477.8215,0,477.8215
BLA,231107_cell4,pos,479063.5,479.0635,0,479.0635
BLA,231107_cell4,pos,480151,480.151,0,480.151
BLA,231107_cell4,pos,481716.9375,481.7169375,0,481.7169375
BLA,231107_cell4,pos,484639.0625,484.6390625,0,484.6390625
BLA,231107_cell4,pos,485253.25,485.25325,0,485.25325
BLA,231107_cell4,pos,485875.3125,485.8753125,0,485.8753125
BLA,231107_cell4,pos,486494.9063,486.4949063,0,486.4949063
BLA,231107_cell4,pos,487110.9375,487.1109375,0,487.1109375
BLA,231107_cell4,pos,487732.4063,487.7324063,0,487.7324063
BLA,231107_cell4,pos,489595.3438,489.5953438,0,489.5953438
BLA,231107_cell4,pos,490213.6875,490.2136875,0,490.2136875
BLA,231107_cell4,pos,490832.1875,490.8321875,0,490.8321875
BLA,231107_cell4,pos,491450.75,491.45075,0,491.45075
BLA,231107_cell4,pos,492072.0625,492.0720625,0,492.0720625
BLA,231107_cell4,pos,494548.5,494.5485,0,494.5485
BLA,231107_cell4,pos,496284.0938,496.2840938,0,496.2840938
BLA,231107_cell4,pos,498136.9063,498.1369063,0,498.1369063
BLA,231107_cell4,pos,500741.6563,500.7416563,0,500.7416563
BLA,231107_cell4,pos,501550,501.55,0,501.55
BLA,231107_cell4,pos,502607.5625,502.6075625,0,502.6075625
BLA,231107_cell4,pos,507566.5,507.5665,0,507.5665
BLA,231107_cell4,pos,507749.9375,507.7499375,0,507.7499375
BLA,231107_cell4,pos,508651.0625,508.6510625,0,508.6510625
BLA,231107_cell4,pos,508813.8125,508.8138125,0,508.8138125
BLA,231107_cell4,pos,509427.3438,509.4273438,0,509.4273438
BLA,231107_cell4,pos,510658.6875,510.6586875,0,510.6586875
BLA,231107_cell4,pos,515004.0625,515.0040625,0,515.0040625
BLA,231107_cell4,pos,515619.3125,515.6193125,0,515.6193125
BLA,231107_cell4,pos,516238,516.238,0,516.238
BLA,231107_cell4,pos,524916.5625,524.9165625,0,524.9165625
BLA,231107_cell4,pos,525390,525.39,0,525.39
BLA,231107_cell4,pos,526152.3125,526.1523125,0,526.1523125
BLA,231107_cell4,pos,527393.5625,527.3935625,0,527.3935625
