Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),closed1,closed2,open1,open2,ctr,Distance_px,Distance_in
1,1,EPM1_01_2022-11-30 11-12-52.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",ctr,FALSE,0,"(0, 1800)",0.07051638,0.215991116,0.302609661,0.256524153,0.164908384,1017.808086,145.3241522
1,1,EPM1_01_2022-11-30 11-12-52.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",ctr,FALSE,1,"(1800, 3600)",0.245974459,0.228761799,0.077179345,0.353137146,0.107717934,1385.601372,197.8382245
1,1,EPM1_01_2022-11-30 11-12-52.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",ctr,FALSE,2,"(3600, 5400)",0.458078845,0.294836202,0.01332593,0.149916713,0.118267629,895.9720517,127.928222
1,1,EPM1_01_2022-11-30 11-12-52.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",ctr,FALSE,3,"(5400, 7200)",0.107162687,0.303164908,0.2570794,0.054969461,0.302054414,703.9797915,100.5152816
1,1,EPM1_01_2022-11-30 11-12-52.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",ctr,FALSE,4,"(7200, 9000)",0.131666667,0.394444444,0.028333333,0.091111111,0.401111111,569.9336964,81.37598078
2,1,EPM1_02_2022-11-30 11-22-37.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,0,"(0, 1800)",0.35813437,0.303720155,0.07995558,0.134369795,0.151582454,1187.211335,169.5118
2,1,EPM1_02_2022-11-30 11-22-37.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,1,"(1800, 3600)",0.194891727,0.271515825,0.145474736,0.186007773,0.216546363,935.0188145,133.5033769
2,1,EPM1_02_2022-11-30 11-22-37.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,2,"(3600, 5400)",0.290949473,0.392004442,0.087729039,0.067740144,0.19433648,723.84243,103.3512987
2,1,EPM1_02_2022-11-30 11-22-37.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,3,"(5400, 7200)",0.566352027,0.266518601,0.1143809,0,0.106052193,453.8581116,64.80253615
2,1,EPM1_02_2022-11-30 11-22-37.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,4,"(7200, 9000)",0,0.984444444,0,0,0.023333333,246.0942637,35.13770496
4,1,EPM1_04_2022-11-30 11-31-29.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,0,"(0, 1800)",0.197667962,0.308162132,0.141588007,0.166018878,0.215991116,835.2265501,119.254889
4,1,EPM1_04_2022-11-30 11-31-29.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,1,"(1800, 3600)",0.375902277,0.332593004,0.08384231,0.052193226,0.174347585,1127.355719,160.9655262
4,1,EPM1_04_2022-11-30 11-31-29.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,2,"(3600, 5400)",0.203220433,0.393114936,0,0.14103276,0.285952249,788.7853495,112.6239453
4,1,EPM1_04_2022-11-30 11-31-29.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,3,"(5400, 7200)",0.020544142,0.405885619,0.1143809,0.149361466,0.327040533,600.3905272,85.72465239
4,1,EPM1_04_2022-11-30 11-31-29.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed2,FALSE,4,"(7200, 9000)",0.41,0.176666667,0.088888889,0.118888889,0.213888889,785.890619,112.2106314
3,1,EPM1_03_2022-11-30 11-38-34.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.97248391544117, 117.88915058210783, 118.94307215073529, 99.97248391544117], [99.44552313112744, 117.36218979779412, 118.94307215073529, 99.97248391544117], [99.97248391544117, 2.4847388174019605, 2.4847388174019605, 99.44552313112744], [118.94307215073529, 212.2151309742647, 213.26905254289215, 117.36218979779412], [117.36218979779412, 99.44552313112744, 99.97248391544117, 118.94307215073529]], 'ys': [[1.8818965517241317, 1.3853448275862006, 98.70948275862068, 98.70948275862068], [116.5853448275862, 116.5853448275862, 212.91637931034484, 213.9094827586207], [98.70948275862068, 98.70948275862068, 118.075, 116.5853448275862], [98.70948275862068, 98.70948275862068, 117.08189655172413, 116.5853448275862], [116.5853448275862, 116.5853448275862, 98.70948275862068, 98.70948275862068]]}",closed2,FALSE,0,"(0, 1800)",0.29150472,0.389228207,0.02665186,0.033870072,0.271515825,1114.641795,160.7190013
3,1,EPM1_03_2022-11-30 11-38-34.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.97248391544117, 117.88915058210783, 118.94307215073529, 99.97248391544117], [99.44552313112744, 117.36218979779412, 118.94307215073529, 99.97248391544117], [99.97248391544117, 2.4847388174019605, 2.4847388174019605, 99.44552313112744], [118.94307215073529, 212.2151309742647, 213.26905254289215, 117.36218979779412], [117.36218979779412, 99.44552313112744, 99.97248391544117, 118.94307215073529]], 'ys': [[1.8818965517241317, 1.3853448275862006, 98.70948275862068, 98.70948275862068], [116.5853448275862, 116.5853448275862, 212.91637931034484, 213.9094827586207], [98.70948275862068, 98.70948275862068, 118.075, 116.5853448275862], [98.70948275862068, 98.70948275862068, 117.08189655172413, 116.5853448275862], [116.5853448275862, 116.5853448275862, 98.70948275862068, 98.70948275862068]]}",closed2,FALSE,1,"(1800, 3600)",0.861188229,0,0,0.065519156,0.089950028,335.6282143,48.39387115
3,1,EPM1_03_2022-11-30 11-38-34.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.97248391544117, 117.88915058210783, 118.94307215073529, 99.97248391544117], [99.44552313112744, 117.36218979779412, 118.94307215073529, 99.97248391544117], [99.97248391544117, 2.4847388174019605, 2.4847388174019605, 99.44552313112744], [118.94307215073529, 212.2151309742647, 213.26905254289215, 117.36218979779412], [117.36218979779412, 99.44552313112744, 99.97248391544117, 118.94307215073529]], 'ys': [[1.8818965517241317, 1.3853448275862006, 98.70948275862068, 98.70948275862068], [116.5853448275862, 116.5853448275862, 212.91637931034484, 213.9094827586207], [98.70948275862068, 98.70948275862068, 118.075, 116.5853448275862], [98.70948275862068, 98.70948275862068, 117.08189655172413, 116.5853448275862], [116.5853448275862, 116.5853448275862, 98.70948275862068, 98.70948275862068]]}",closed2,FALSE,2,"(3600, 5400)",0.132148806,0.622431982,0.06662965,0.05330372,0.168795114,744.7123599,107.379274
3,1,EPM1_03_2022-11-30 11-38-34.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.97248391544117, 117.88915058210783, 118.94307215073529, 99.97248391544117], [99.44552313112744, 117.36218979779412, 118.94307215073529, 99.97248391544117], [99.97248391544117, 2.4847388174019605, 2.4847388174019605, 99.44552313112744], [118.94307215073529, 212.2151309742647, 213.26905254289215, 117.36218979779412], [117.36218979779412, 99.44552313112744, 99.97248391544117, 118.94307215073529]], 'ys': [[1.8818965517241317, 1.3853448275862006, 98.70948275862068, 98.70948275862068], [116.5853448275862, 116.5853448275862, 212.91637931034484, 213.9094827586207], [98.70948275862068, 98.70948275862068, 118.075, 116.5853448275862], [98.70948275862068, 98.70948275862068, 117.08189655172413, 116.5853448275862], [116.5853448275862, 116.5853448275862, 98.70948275862068, 98.70948275862068]]}",closed2,FALSE,3,"(5400, 7200)",1,0,0,0,0,232.4001342,33.50952534
3,1,EPM1_03_2022-11-30 11-38-34.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.97248391544117, 117.88915058210783, 118.94307215073529, 99.97248391544117], [99.44552313112744, 117.36218979779412, 118.94307215073529, 99.97248391544117], [99.97248391544117, 2.4847388174019605, 2.4847388174019605, 99.44552313112744], [118.94307215073529, 212.2151309742647, 213.26905254289215, 117.36218979779412], [117.36218979779412, 99.44552313112744, 99.97248391544117, 118.94307215073529]], 'ys': [[1.8818965517241317, 1.3853448275862006, 98.70948275862068, 98.70948275862068], [116.5853448275862, 116.5853448275862, 212.91637931034484, 213.9094827586207], [98.70948275862068, 98.70948275862068, 118.075, 116.5853448275862], [98.70948275862068, 98.70948275862068, 117.08189655172413, 116.5853448275862], [116.5853448275862, 116.5853448275862, 98.70948275862068, 98.70948275862068]]}",closed2,FALSE,4,"(7200, 9000)",0.353333333,0.555,0,0,0.094444444,347.8299491,50.15322617
5,1,EPM1_05_2022-11-30 11-49-20.mkv,99.5,TRUE,0.9,50,1200,"{'xs': [[98.41652555418719, 118.4460822044335, 117.91898860837439, 97.88943195812809], [97.36233836206897, 116.86480141625616, 117.91898860837439, 98.9436191502463], [1.9583974753694589, 97.88943195812809, 97.36233836206897, 1.9583974753694589], [117.91898860837439, 212.26874230295567, 212.79583589901478, 116.86480141625616], [116.86480141625616, 97.36233836206897, 97.88943195812809, 117.91898860837439]], 'ys': [[3.8586326357466434, 4.354107748868816, 103.94460548642536, 103.94460548642536], [120.79075933257921, 121.78170955882355, 217.9038815045249, 217.40840639140274], [103.44913037330319, 103.94460548642536, 120.79075933257921, 121.78170955882355], [103.94460548642536, 101.4672299208145, 121.28623444570138, 121.78170955882355], [121.78170955882355, 120.79075933257921, 103.94460548642536, 103.94460548642536]]}",ctr,FALSE,0,"(0, 1800)",0.1238201,0.149361466,0.183786785,0.401443642,0.15047196,1217.384712,175.0432906
5,1,EPM1_05_2022-11-30 11-49-20.mkv,99.5,TRUE,0.9,50,1200,"{'xs': [[98.41652555418719, 118.4460822044335, 117.91898860837439, 97.88943195812809], [97.36233836206897, 116.86480141625616, 117.91898860837439, 98.9436191502463], [1.9583974753694589, 97.88943195812809, 97.36233836206897, 1.9583974753694589], [117.91898860837439, 212.26874230295567, 212.79583589901478, 116.86480141625616], [116.86480141625616, 97.36233836206897, 97.88943195812809, 117.91898860837439]], 'ys': [[3.8586326357466434, 4.354107748868816, 103.94460548642536, 103.94460548642536], [120.79075933257921, 121.78170955882355, 217.9038815045249, 217.40840639140274], [103.44913037330319, 103.94460548642536, 120.79075933257921, 121.78170955882355], [103.94460548642536, 101.4672299208145, 121.28623444570138, 121.78170955882355], [121.78170955882355, 120.79075933257921, 103.94460548642536, 103.94460548642536]]}",ctr,FALSE,1,"(1800, 3600)",0.321488062,0.116601888,0.27429206,0.148250972,0.157690172,1517.738913,218.2301215
5,1,EPM1_05_2022-11-30 11-49-20.mkv,99.5,TRUE,0.9,50,1200,"{'xs': [[98.41652555418719, 118.4460822044335, 117.91898860837439, 97.88943195812809], [97.36233836206897, 116.86480141625616, 117.91898860837439, 98.9436191502463], [1.9583974753694589, 97.88943195812809, 97.36233836206897, 1.9583974753694589], [117.91898860837439, 212.26874230295567, 212.79583589901478, 116.86480141625616], [116.86480141625616, 97.36233836206897, 97.88943195812809, 117.91898860837439]], 'ys': [[3.8586326357466434, 4.354107748868816, 103.94460548642536, 103.94460548642536], [120.79075933257921, 121.78170955882355, 217.9038815045249, 217.40840639140274], [103.44913037330319, 103.94460548642536, 120.79075933257921, 121.78170955882355], [103.94460548642536, 101.4672299208145, 121.28623444570138, 121.78170955882355], [121.78170955882355, 120.79075933257921, 103.94460548642536, 103.94460548642536]]}",ctr,FALSE,2,"(3600, 5400)",0.370905053,0.303164908,0.143253748,0.059966685,0.138256524,1235.415068,177.6358095
5,1,EPM1_05_2022-11-30 11-49-20.mkv,99.5,TRUE,0.9,50,1200,"{'xs': [[98.41652555418719, 118.4460822044335, 117.91898860837439, 97.88943195812809], [97.36233836206897, 116.86480141625616, 117.91898860837439, 98.9436191502463], [1.9583974753694589, 97.88943195812809, 97.36233836206897, 1.9583974753694589], [117.91898860837439, 212.26874230295567, 212.79583589901478, 116.86480141625616], [116.86480141625616, 97.36233836206897, 97.88943195812809, 117.91898860837439]], 'ys': [[3.8586326357466434, 4.354107748868816, 103.94460548642536, 103.94460548642536], [120.79075933257921, 121.78170955882355, 217.9038815045249, 217.40840639140274], [103.44913037330319, 103.94460548642536, 120.79075933257921, 121.78170955882355], [103.94460548642536, 101.4672299208145, 121.28623444570138, 121.78170955882355], [121.78170955882355, 120.79075933257921, 103.94460548642536, 103.94460548642536]]}",ctr,FALSE,3,"(5400, 7200)",0.236535258,0.307606885,0,0.210438645,0.293725708,924.0261496,132.8623369
5,1,EPM1_05_2022-11-30 11-49-20.mkv,99.5,TRUE,0.9,50,1200,"{'xs': [[98.41652555418719, 118.4460822044335, 117.91898860837439, 97.88943195812809], [97.36233836206897, 116.86480141625616, 117.91898860837439, 98.9436191502463], [1.9583974753694589, 97.88943195812809, 97.36233836206897, 1.9583974753694589], [117.91898860837439, 212.26874230295567, 212.79583589901478, 116.86480141625616], [116.86480141625616, 97.36233836206897, 97.88943195812809, 117.91898860837439]], 'ys': [[3.8586326357466434, 4.354107748868816, 103.94460548642536, 103.94460548642536], [120.79075933257921, 121.78170955882355, 217.9038815045249, 217.40840639140274], [103.44913037330319, 103.94460548642536, 120.79075933257921, 121.78170955882355], [103.94460548642536, 101.4672299208145, 121.28623444570138, 121.78170955882355], [121.78170955882355, 120.79075933257921, 103.94460548642536, 103.94460548642536]]}",ctr,FALSE,4,"(7200, 9000)",0.027222222,0.200555556,0.088888889,0.118888889,0.6,517.2946834,74.37990857
6,1,EPM1_06_2022-11-30 12-06-28.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed1,FALSE,0,"(0, 1800)",0.28761799,0.280955025,0.104386452,0.117712382,0.227651305,1246.080022,177.9171587
6,1,EPM1_06_2022-11-30 12-06-28.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed1,FALSE,1,"(1800, 3600)",0.431982232,0.229317046,0.018878401,0.192670738,0.14103276,1171.358499,167.2483085
6,1,EPM1_06_2022-11-30 12-06-28.mkv,99.5,TRUE,0.9,50,900,"{'xs': [[99.13046276340997, 116.5902328783525, 118.66877693965517, 99.5461715756705], [98.71475395114943, 118.66877693965517, 118.25306812739464, 98.29904513888889], [2.6860183189655165, 99.5461715756705, 98.71475395114943, 2.2703095067049803], [118.66877693965517, 213.03467732279694, 213.866094947318, 118.66877693965517], [118.66877693965517, 98.71475395114943, 99.5461715756705, 118.66877693965517]], 'ys': [[4.511418269230772, 4.90885416666667, 102.28064903846155, 102.28064903846155], [120.16526442307692, 120.56270032051282, 215.54987980769232, 214.3575721153846], [102.67808493589745, 102.28064903846155, 120.16526442307692, 120.56270032051282], [102.28064903846155, 102.28064903846155, 121.75500801282051, 120.56270032051282], [120.56270032051282, 120.16526442307692, 102.28064903846155, 102.28064903846155]]}",closed1,FALSE,2,"(3600, 5400)",0.224875069,0.349250416,0.214880622,0.015546918,0.269294836,976.6755341,139.4511853
